qname	qlen	start1	end1	strand	tname	tlen	start2	end2	n_match	length	mapq	identity
1	30427671	14385029	14394767	-	1	30427671	16095302	16104815	1963	9824	0	19.981677524429966
1	30427671	12380351	12386076	-	1	30427671	12595779	12602526	2265	7344	0	30.841503267973856
1	30427671	13659383	13667394	+	1	30427671	15799623	15807289	1951	8025	0	24.31152647975078
1	30427671	15799623	15807289	+	1	30427671	13659383	13667394	1951	8025	0	24.31152647975078
1	30427671	12595779	12602526	-	1	30427671	12380351	12386076	2265	7344	0	30.841503267973856
1	30427671	14452007	14461614	-	1	30427671	14264602	14273812	1961	9639	0	20.344434069924265
1	30427671	14264602	14273812	-	1	30427671	14452007	14461614	1961	9639	0	20.344434069924265
1	30427671	15481425	15488544	-	1	30427671	15481425	15488544	1894	7179	0	26.38250452709291
1	30427671	15292173	15296687	+	1	30427671	18157705	18163460	2122	5895	0	35.996607294317215
1	30427671	18157705	18163460	+	1	30427671	15292173	15296687	2122	5895	0	35.996607294317215
1	30427671	14264643	14273850	-	1	30427671	14385110	14394680	1949	9606	0	20.289402456797834
1	30427671	18157705	18163460	+	1	30427671	15390276	15394790	2122	5895	0	35.996607294317215
1	30427671	15390276	15394790	+	1	30427671	18157705	18163460	2122	5895	0	35.996607294317215
1	30427671	15821510	15826633	+	1	30427671	14178165	14183321	1907	5241	0	36.38618584239649
1	30427671	14178165	14183321	+	1	30427671	15821510	15826633	1907	5241	0	36.38618584239649
1	30427671	16269183	16272777	-	1	30427671	18585466	18589117	1910	3785	0	50.46235138705416
1	30427671	18585466	18589117	-	1	30427671	16269183	16272777	1910	3785	0	50.46235138705416
1	30427671	15665641	15673525	-	1	30427671	13950753	13961193	2309	10624	0	21.733810240963855
1	30427671	13950753	13961193	-	1	30427671	15665641	15673525	2309	10624	0	21.733810240963855
1	30427671	14178292	14181514	-	1	30427671	14337868	14341058	1870	3268	0	57.221542227662184
1	30427671	14337868	14341058	-	1	30427671	14178292	14181514	1870	3268	0	57.221542227662184
1	30427671	16045527	16051712	+	1	30427671	13593627	13599708	1875	6234	0	30.07699711260828
1	30427671	13593627	13599708	+	1	30427671	16045527	16051712	1875	6234	0	30.07699711260828
1	30427671	12842177	12845683	+	1	30427671	18829493	18833242	1884	3755	0	50.173102529960055
1	30427671	18829493	18833242	+	1	30427671	12842177	12845683	1884	3755	0	50.173102529960055
1	30427671	14487470	14498656	+	1	30427671	15181062	15192412	1914	11470	0	16.687009590235398
1	30427671	15181062	15192412	+	1	30427671	14487470	14498656	1914	11470	0	16.687009590235398
1	30427671	14385058	14394680	-	1	30427671	14099863	14107524	2166	9659	0	22.424681644062535
1	30427671	14099863	14107524	-	1	30427671	14385058	14394680	2166	9659	0	22.424681644062535
1	30427671	14898203	14908288	+	1	30427671	13940770	13946960	2469	10153	0	24.31793558554122
1	30427671	14806107	14816192	-	1	30427671	13940770	13946960	2469	10153	0	24.31793558554122
1	30427671	13940770	13946960	+	1	30427671	14898203	14908288	2469	10153	0	24.31793558554122
1	30427671	2531458	2534112	+	1	30427671	23240240	23242887	1830	2654	0	68.95252449133383
1	30427671	23240240	23242887	+	1	30427671	2531458	2534112	1830	2654	0	68.95252449133383
1	30427671	14337882	14341265	-	1	30427671	13796521	13799990	1856	3506	0	52.937820878494016
1	30427671	13796521	13799990	-	1	30427671	14337882	14341265	1856	3506	0	52.937820878494016
1	30427671	14487449	14498639	+	1	30427671	15493821	15504392	1986	11441	0	17.358622498033387
1	30427671	15493821	15504392	+	1	30427671	14487449	14498639	1986	11441	0	17.358622498033387
1	30427671	16045561	16051712	-	1	30427671	15735670	15741809	1808	6196	0	29.18011620400258
1	30427671	15735670	15741809	-	1	30427671	16045561	16051712	1808	6196	0	29.18011620400258
1	30427671	14897791	14908734	-	1	30427671	15462495	15470520	2323	11175	0	20.78747203579418
1	30427671	15462495	15470520	+	1	30427671	14805661	14816604	2323	11175	0	20.78747203579418
1	30427671	15462495	15470520	-	1	30427671	14897791	14908734	2323	11175	0	20.78747203579418
1	30427671	14805661	14816604	+	1	30427671	15462495	15470520	2323	11175	0	20.78747203579418
1	30427671	14897791	14908734	-	1	30427671	15469434	15477461	2313	11177	0	20.69428290238883
1	30427671	15469434	15477461	+	1	30427671	14805661	14816604	2313	11177	0	20.69428290238883
1	30427671	15469434	15477461	-	1	30427671	14897791	14908734	2313	11177	0	20.69428290238883
1	30427671	14805661	14816604	+	1	30427671	15469434	15477461	2313	11177	0	20.69428290238883
1	30427671	1008459	1011123	-	1	30427671	873263	875948	1775	2704	0	65.64349112426035
1	30427671	14336928	14341234	-	1	30427671	15060181	15064487	1818	4430	0	41.03837471783296
1	30427671	15060181	15064487	-	1	30427671	14336928	14341234	1818	4430	0	41.03837471783296
1	30427671	873263	875948	-	1	30427671	1008459	1011123	1775	2704	0	65.64349112426035
1	30427671	15821975	15833271	-	1	30427671	14487470	14498656	1851	11490	0	16.109660574412533
1	30427671	14487470	14498656	-	1	30427671	15821975	15833271	1851	11490	0	16.109660574412533
1	30427671	10592067	10595439	+	1	30427671	19290354	19292770	1911	3387	0	56.421612046058456
1	30427671	19290354	19292770	+	1	30427671	10592067	10595439	1911	3387	0	56.421612046058456
1	30427671	10347125	10349281	+	1	30427671	11834664	11836820	1736	2156	0	80.51948051948052
1	30427671	11834664	11836820	+	1	30427671	10347125	10349281	1736	2156	0	80.51948051948052
1	30427671	15800175	15807246	-	1	30427671	16012769	16019598	1868	7332	0	25.477359519912714
1	30427671	16012769	16019598	-	1	30427671	15800175	15807246	1868	7332	0	25.477359519912714
1	30427671	13796595	13799990	+	1	30427671	14178165	14181500	1757	3425	0	51.2992700729927
1	30427671	14178165	14181500	+	1	30427671	13796595	13799990	1757	3425	0	51.2992700729927
1	30427671	16094305	16104748	+	1	30427671	14263567	14273887	1790	10531	0	16.99743614091729
1	30427671	14263567	14273887	+	1	30427671	16094305	16104748	1790	10531	0	16.99743614091729
1	30427671	15379197	15383497	+	1	30427671	15161526	15165829	1741	4314	0	40.35697728326379
1	30427671	15161526	15165829	+	1	30427671	15379197	15383497	1741	4314	0	40.35697728326379
1	30427671	16013980	16017593	-	1	30427671	13828502	13832131	1728	3671	0	47.07164260419504
1	30427671	13828502	13832131	-	1	30427671	16013980	16017593	1728	3671	0	47.07164260419504
1	30427671	14098758	14107524	+	1	30427671	14214872	14225607	2028	10758	0	18.851087562744002
1	30427671	14214872	14225607	+	1	30427671	14098758	14107524	2028	10758	0	18.851087562744002
1	30427671	14478955	14481077	+	1	30427671	14375775	14377897	1703	2122	0	80.2544769085768
1	30427671	14375775	14377897	+	1	30427671	14478955	14481077	1703	2122	0	80.2544769085768
1	30427671	19087241	19091100	+	1	30427671	17491589	17495858	1786	4305	0	41.48664343786295
1	30427671	17491589	17495858	+	1	30427671	19087241	19091100	1786	4305	0	41.48664343786295
1	30427671	15735670	15741829	-	1	30427671	13593641	13599708	1749	6241	0	28.024355071302676
1	30427671	13593641	13599708	-	1	30427671	15735670	15741829	1749	6241	0	28.024355071302676
1	30427671	13082117	13086383	+	1	30427671	12507861	12512158	1715	4359	0	39.34388621243404
1	30427671	12507861	12512158	+	1	30427671	13082117	13086383	1715	4359	0	39.34388621243404
1	30427671	14428049	14451398	-	1	30427671	15821483	15851899	2898	30753	0	9.423470880889669
1	30427671	15821483	15847491	-	1	30427671	14432240	14451398	2860	26345	0	10.855949895615867
1	30427671	16626996	16634885	+	1	30427671	13950826	13961175	2064	10410	0	19.827089337175792
1	30427671	13950826	13961175	+	1	30427671	16626996	16634885	2064	10410	0	19.827089337175792
1	30427671	13507916	13515908	+	1	30427671	16380252	16387627	1776	8032	0	22.111553784860558
1	30427671	16380252	16387627	+	1	30427671	13507916	13515908	1776	8032	0	22.111553784860558
1	30427671	15476618	15483511	-	1	30427671	13940946	13947015	1804	6939	0	25.99798241821588
1	30427671	13940946	13946934	-	1	30427671	15455880	15462693	1801	6858	0	26.26130067074949
1	30427671	15455880	15462693	-	1	30427671	13940946	13946934	1801	6858	0	26.26130067074949
1	30427671	13081392	13087035	-	1	30427671	12554758	12560308	1739	5827	0	29.843830444482585
1	30427671	12554758	12560308	-	1	30427671	13081392	13087035	1739	5827	0	29.843830444482585
1	30427671	24857235	24859448	-	1	30427671	24726601	24728819	1646	2219	0	74.17755745831455
1	30427671	24726601	24728819	-	1	30427671	24857235	24859448	1646	2219	0	74.17755745831455
1	30427671	13940946	13947003	+	1	30427671	15042808	15052466	2209	9660	0	22.867494824016564
1	30427671	15042808	15052466	+	1	30427671	13940946	13947003	2209	9660	0	22.867494824016564
1	30427671	14334697	14341058	-	1	30427671	15536349	15542009	1812	6500	0	27.876923076923077
1	30427671	15536349	15542009	-	1	30427671	14334697	14341058	1812	6500	0	27.876923076923077
1	30427671	9733826	9767687	-	1	30427671	9733826	9767687	1674	33943	0	4.931797425095012
1	30427671	14098713	14107275	+	1	30427671	16094220	16104516	1997	10543	0	18.94147775775396
1	30427671	16094220	16104516	+	1	30427671	14098713	14107275	1997	10543	0	18.94147775775396
1	30427671	15447461	15452783	+	1	30427671	14255832	14261073	1676	5393	0	31.077322455034306
1	30427671	14255832	14261073	+	1	30427671	15447461	15452783	1676	5393	0	31.077322455034306
1	30427671	13774700	13777583	-	1	30427671	13797119	13799990	1652	2930	0	56.382252559726965
1	30427671	13797119	13799990	-	1	30427671	13774700	13777583	1652	2930	0	56.382252559726965
1	30427671	16046766	16088187	-	1	30427671	13735586	13784711	2950	49525	0	5.956587582029278
1	30427671	13735624	13742740	+	1	30427671	16743321	16750661	1664	7347	0	22.648700149720973
1	30427671	16743321	16750661	+	1	30427671	13735624	13742740	1664	7347	0	22.648700149720973
1	30427671	17899867	17901927	-	1	30427671	9865358	9867409	1616	2062	0	78.37051406401552
1	30427671	9865358	9867409	-	1	30427671	17899867	17901927	1616	2062	0	78.37051406401552
1	30427671	15445258	15462564	-	1	30427671	15486537	15504874	3058	22463	0	13.613497751858612
1	30427671	15486537	15504874	-	1	30427671	15445258	15462564	3058	22463	0	13.613497751858612
1	30427671	15504897	15509389	-	1	30427671	14805661	14810376	1656	4730	0	35.010570824524315
1	30427671	13662382	13666050	+	1	30427671	13828502	13832131	1614	3671	0	43.966221737946064
1	30427671	13828502	13832131	+	1	30427671	13662382	13666050	1614	3671	0	43.966221737946064
1	30427671	13940946	13947015	-	1	30427671	15469678	15476572	1755	6939	0	25.291828793774318
1	30427671	15469678	15476572	-	1	30427671	13940946	13947015	1755	6939	0	25.291828793774318
1	30427671	14337818	14341218	+	1	30427671	15189445	15192905	1641	3529	0	46.50042504958912
1	30427671	15189445	15192905	+	1	30427671	14337818	14341218	1641	3529	0	46.50042504958912
1	30427671	13734687	13742667	-	1	30427671	13131942	13140004	1648	8142	0	20.24072709408008
1	30427671	13131942	13140004	-	1	30427671	13734687	13742667	1648	8142	0	20.24072709408008
1	30427671	13768787	13798258	-	1	30427671	15422088	15452463	2502	32816	0	7.624329595319357
1	30427671	13644603	13654345	+	1	30427671	15445288	15454281	1801	9966	0	18.07144290587999
1	30427671	22557702	22561094	-	1	30427671	22612697	22615839	1666	3463	0	48.10857637886225
1	30427671	22612697	22615839	-	1	30427671	22557702	22561094	1666	3463	0	48.10857637886225
1	30427671	15445288	15454281	+	1	30427671	13644603	13654345	1801	9966	0	18.07144290587999
1	30427671	14337818	14341218	-	1	30427671	15833642	15837097	1626	3513	0	46.28522630230572
1	30427671	15833642	15837097	-	1	30427671	14337818	14341218	1626	3513	0	46.28522630230572
1	30427671	14904031	14908734	+	1	30427671	15504909	15509389	1644	4717	0	34.85266058935764
1	30427671	15504909	15509389	+	1	30427671	14904031	14908734	1644	4717	0	34.85266058935764
1	30427671	14805661	14810364	-	1	30427671	15504909	15509389	1644	4717	0	34.85266058935764
1	30427671	15857573	15867609	+	1	30427671	16943153	16953324	1678	10320	0	16.259689922480618
1	30427671	16943153	16953324	+	1	30427671	15857573	15867609	1678	10320	0	16.259689922480618
1	30427671	13940946	13947015	-	1	30427671	15462739	15469632	1727	6938	0	24.891899682905734
1	30427671	15462739	15469632	-	1	30427671	13940946	13947015	1727	6938	0	24.891899682905734
1	30427671	14337861	14341218	-	1	30427671	15445308	15448828	1616	3536	0	45.70135746606335
1	30427671	15445308	15448828	-	1	30427671	14337861	14341218	1616	3536	0	45.70135746606335
1	30427671	13131942	13139473	-	1	30427671	16742996	16750572	1618	7668	0	21.100678142931663
1	30427671	16742996	16750572	-	1	30427671	13131942	13139473	1618	7668	0	21.100678142931663
1	30427671	15189432	15192905	-	1	30427671	13796568	13800067	1585	3537	0	44.81198756007917
1	30427671	13796568	13800067	-	1	30427671	15189432	15192905	1585	3537	0	44.81198756007917
1	30427671	14451917	14456741	-	1	30427671	14664806	14669603	1574	4845	0	32.487100103199175
1	30427671	14664806	14669603	-	1	30427671	14451917	14456741	1574	4845	0	32.487100103199175
1	30427671	7281745	7284079	+	1	30427671	11706473	11708829	1561	2360	0	66.14406779661017
1	30427671	11706473	11708829	+	1	30427671	7281745	7284079	1561	2360	0	66.14406779661017
1	30427671	19465106	19466944	-	1	30427671	16325448	16327286	1555	1840	0	84.51086956521739
1	30427671	16325448	16327286	-	1	30427671	19465106	19466944	1555	1840	0	84.51086956521739
1	30427671	14337818	14341218	-	1	30427671	15821483	15824894	1597	3512	0	45.472665148063776
1	30427671	15821483	15824894	-	1	30427671	14337818	14341218	1597	3512	0	45.472665148063776
1	30427671	13796568	13800067	+	1	30427671	15833642	15837110	1573	3534	0	44.51046972269383
1	30427671	13769031	13775955	+	1	30427671	14248974	14255756	1628	7063	0	23.04969559677191
1	30427671	15833642	15837110	+	1	30427671	13796568	13800067	1573	3534	0	44.51046972269383
1	30427671	14248974	14255756	+	1	30427671	13769031	13775955	1628	7063	0	23.04969559677191
1	30427671	15039868	15043026	-	1	30427671	13786687	13789952	1576	3288	0	47.93187347931874
1	30427671	10524716	10529551	+	1	30427671	12333647	12338468	1945	6060	0	32.0957095709571
1	30427671	12333647	12338468	+	1	30427671	10524716	10529551	1945	6060	0	32.0957095709571
1	30427671	13786687	13789952	-	1	30427671	15039868	15043026	1576	3288	0	47.93187347931874
1	30427671	14178165	14181514	+	1	30427671	15445335	15448821	1580	3498	0	45.16866781017724
1	30427671	15445335	15448821	+	1	30427671	14178165	14181514	1580	3498	0	45.16866781017724
1	30427671	15704043	15710450	-	1	30427671	14334691	14341206	1616	6651	0	24.297098180724703
1	30427671	14249021	14255775	+	1	30427671	14434414	14440677	1628	6771	0	24.043715846994534
1	30427671	14434414	14440677	+	1	30427671	14249021	14255775	1628	6771	0	24.043715846994534
1	30427671	14334691	14341206	-	1	30427671	15704043	15710450	1616	6651	0	24.297098180724703
1	30427671	15504897	15509389	-	1	30427671	14082610	14087076	1556	4524	0	34.39434129089302
1	30427671	14664806	14669639	+	1	30427671	14220794	14225643	1544	4859	0	31.776085614323936
1	30427671	14220794	14225643	+	1	30427671	14664806	14669639	1544	4859	0	31.776085614323936
1	30427671	15412725	15452549	+	1	30427671	14085445	14128323	2315	43781	0	5.287681871131313
1	30427671	14085445	14128323	+	1	30427671	15412725	15452549	2315	43781	0	5.287681871131313
1	30427671	14664806	14669603	-	1	30427671	14385058	14389858	1541	4821	0	31.964322754615225
1	30427671	14385058	14389858	-	1	30427671	14664806	14669603	1541	4821	0	31.964322754615225
1	30427671	15445288	15457278	-	1	30427671	14429160	14442901	1830	13799	0	13.261830567432423
1	30427671	14429160	14442901	-	1	30427671	15445288	15457278	1830	13799	0	13.261830567432423
1	30427671	13796568	13800067	+	1	30427671	15821483	15824907	1552	3533	0	43.92867251627512
1	30427671	12555708	12559757	-	1	30427671	12507861	12511847	1564	4114	0	38.01652892561984
1	30427671	12507861	12511847	-	1	30427671	12555708	12559757	1564	4114	0	38.01652892561984
1	30427671	15821483	15824907	+	1	30427671	13796568	13800067	1552	3533	0	43.92867251627512
1	30427671	14082610	14087064	-	1	30427671	15504909	15509389	1544	4512	0	34.21985815602837
1	30427671	18847266	18854288	-	1	30427671	13132002	13139185	1550	7202	0	21.52179950013885
1	30427671	13132002	13139185	-	1	30427671	18847266	18854288	1550	7202	0	21.52179950013885
1	30427671	15502226	15509146	-	1	30427671	13793655	13800067	1895	7919	0	23.92978911478722
1	30427671	8614470	8620422	+	1	30427671	9521003	9526930	1532	6016	0	25.465425531914892
1	30427671	9521003	9526930	+	1	30427671	8614470	8620422	1532	6016	0	25.465425531914892
1	30427671	9691658	9715028	-	1	30427671	9691658	9715028	1496	23386	0	6.3969896519285045
1	30427671	13769974	13777583	+	1	30427671	14492197	14498598	1713	7692	0	22.269890795631824
1	30427671	14492197	14498598	+	1	30427671	13769974	13777583	1713	7692	0	22.269890795631824
1	30427671	11706510	11708829	-	1	30427671	11407761	11410239	1511	2489	0	60.707111289674565
1	30427671	11407761	11410239	-	1	30427671	11706510	11708829	1511	2489	0	60.707111289674565
1	30427671	15060171	15063662	+	1	30427671	13796542	13800065	1503	3559	0	42.23096375386344
1	30427671	13796542	13800065	+	1	30427671	15060171	15063662	1503	3559	0	42.23096375386344
1	30427671	15178946	15192925	-	1	30427671	15536169	15546203	2122	14034	0	15.120421832692033
1	30427671	15536169	15546203	-	1	30427671	15178946	15192925	2122	14034	0	15.120421832692033
1	30427671	20972077	20974298	+	1	30427671	11706454	11708829	1508	2394	0	62.99081035923141
1	30427671	11706454	11708829	+	1	30427671	20972077	20974298	1508	2394	0	62.99081035923141
1	30427671	12554746	12559319	-	1	30427671	12927234	12931776	1511	4638	0	32.578697714532126
1	30427671	7281745	7284079	+	1	30427671	20972096	20974298	1512	2376	0	63.63636363636363
1	30427671	20972096	20974298	+	1	30427671	7281745	7284079	1512	2376	0	63.63636363636363
1	30427671	12927234	12931776	-	1	30427671	12554746	12559319	1511	4638	0	32.578697714532126
1	30427671	13735586	13742740	-	1	30427671	16080984	16088187	1530	7336	0	20.856052344601963
1	30427671	12507861	12512158	-	1	30427671	12577168	12581488	1510	4411	0	34.232600317388346
